,Vm1 (mV)
33861,0.48828125
33862,0.30517578
33863,0.24414062
33864,0.33569336
33865,0.21362305
33866,0.30517578
33867,0.18310547
33868,0.2746582
33869,0.33569336
33870,0.30517578
33871,0.30517578
33872,0.12207031
33873,0.2746582
33874,0.2746582
33875,0.2746582
33876,0.48828125
33877,0.5187988
33878,0.18310547
33879,0.39672852
33880,0.36621094
33881,0.21362305
33882,0.33569336
33883,0.33569336
33884,0.45776367
33885,0.33569336
33886,0.30517578
33887,0.18310547
33888,0.24414062
33889,0.30517578
33890,0.39672852
33891,0.33569336
33892,0.4272461
33893,0.15258789
33894,0.33569336
33895,0.33569336
33896,0.30517578
33897,0.48828125
33898,0.12207031
33899,0.4272461
33900,0.36621094
33901,0.4272461
33902,0.30517578
33903,0.30517578
33904,0.30517578
33905,0.33569336
33906,0.2746582
33907,0.33569336
33908,0.30517578
33909,0.15258789
33910,0.30517578
33911,0.30517578
33912,0.061035156
33913,0.30517578
33914,0.30517578
33915,0.30517578
33916,0.24414062
33917,0.12207031
33918,0.45776367
33919,0.24414062
33920,0.30517578
33921,0.45776367
33922,0.30517578
33923,0.21362305
33924,0.33569336
33925,0.33569336
33926,0.33569336
33927,0.24414062
33928,0.33569336
33929,0.091552734
33930,0.2746582
33931,0.30517578
33932,0.30517578
33933,0.21362305
33934,0.33569336
33935,0.30517578
33936,0.33569336
33937,0.21362305
33938,0.45776367
33939,0.21362305
33940,0.2746582
33941,0.24414062
33942,0.33569336
33943,0.33569336
33944,0.24414062
33945,0.30517578
33946,0.45776367
33947,0.24414062
33948,0.30517578
33949,0.21362305
33950,0.30517578
33951,0.36621094
33952,0.18310547
33953,0.30517578
33954,0.33569336
33955,0.33569336
33956,0.33569336
33957,0.061035156
33958,0.33569336
33959,0.30517578
33960,0.33569336
33961,0.30517578
33962,0.30517578
33963,0.36621094
33964,0.48828125
33965,0.33569336
33966,0.24414062
33967,0.18310547
33968,0.33569336
33969,0.24414062
33970,0.33569336
33971,0.30517578
33972,0.36621094
33973,0.24414062
33974,0.30517578
33975,0.2746582
33976,0.30517578
33977,0.2746582
33978,0.33569336
33979,0.15258789
33980,0.33569336
33981,0.61035156
33982,0.33569336
33983,0.36621094
33984,0.30517578
33985,-0.091552734
33986,0.33569336
33987,0.39672852
33988,0.24414062
33989,0.36621094
33990,0.64086914
33991,0.2746582
33992,0.36621094
33993,0.24414062
33994,0.030517578
33995,0.36621094
33996,0.30517578
33997,0.2746582
33998,0.30517578
33999,0.2746582
34000,0.21362305
34001,0.24414062
34002,0.21362305
34003,0.2746582
34004,0.24414062
34005,0.33569336
34006,0.24414062
34007,0.33569336
34008,0.21362305
34009,0.2746582
34010,0.30517578
34011,0.33569336
34012,0.33569336
34013,0.33569336
34014,0.39672852
34015,0.33569336
34016,0.45776367
34017,0.39672852
34018,0.2746582
34019,0.33569336
34020,0.5187988
34021,0.30517578
34022,0.18310547
34023,0.2746582
34024,0.061035156
34025,0.2746582
34026,0.091552734
34027,0.30517578
34028,0.21362305
34029,0.30517578
34030,0.33569336
34031,0.39672852
34032,0.33569336
34033,0.30517578
34034,0.45776367
34035,0.36621094
34036,0.2746582
34037,0.30517578
34038,0.30517578
34039,0.2746582
34040,0.24414062
34041,0.2746582
34042,0.5493164
34043,0.30517578
34044,0.48828125
34045,0.30517578
34046,0.45776367
34047,0.30517578
34048,0.2746582
34049,0.36621094
34050,0.30517578
34051,0.18310547
34052,0.15258789
34053,0.30517578
34054,0.30517578
34055,0.36621094
34056,0.30517578
34057,0.48828125
34058,0.30517578
34059,0.30517578
34060,0.33569336
34061,0.36621094
34062,0.091552734
34063,0.30517578
34064,0.21362305
34065,0.30517578
34066,0.39672852
34067,0.24414062
34068,0.33569336
34069,0.18310547
34070,0.33569336
34071,0.48828125
34072,0.2746582
34073,0.36621094
34074,0.33569336
34075,0.30517578
34076,0.36621094
34077,0.33569336
34078,0.30517578
34079,0.2746582
34080,0.33569336
34081,0.36621094
34082,0.33569336
34083,0.33569336
34084,0.5493164
34085,0.30517578
34086,0.33569336
34087,0.21362305
34088,0.33569336
34089,0.36621094
34090,0.30517578
34091,0.33569336
34092,0.061035156
34093,0.45776367
34094,0.33569336
34095,0.24414062
34096,0.30517578
34097,0.36621094
34098,0.36621094
34099,0.4272461
34100,0.33569336
34101,0.48828125
34102,0.2746582
34103,0.21362305
34104,0.33569336
34105,0.4272461
34106,0.36621094
34107,0.48828125
34108,0.33569336
34109,0.48828125
34110,0.33569336
34111,0.2746582
34112,0.48828125
34113,0.18310547
34114,0.36621094
34115,0.36621094
34116,0.33569336
34117,0.2746582
34118,0.36621094
34119,0.18310547
34120,0.33569336
34121,0.45776367
34122,0.30517578
34123,0.36621094
34124,0.2746582
34125,0.21362305
34126,0.30517578
34127,0.15258789
34128,0.30517578
34129,0.39672852
34130,0.45776367
34131,0.21362305
34132,0.33569336
34133,0.2746582
34134,0.39672852
34135,0.2746582
34136,0.33569336
34137,0.33569336
34138,0.33569336
34139,0.39672852
34140,0.2746582
34141,0.18310547
34142,0.30517578
34143,0.24414062
34144,0.36621094
34145,0.36621094
34146,0.30517578
34147,0.36621094
34148,0.36621094
34149,0.2746582
34150,0.39672852
34151,0.30517578
34152,0.30517578
34153,0.45776367
34154,0.5187988
34155,0.2746582
34156,0.33569336
34157,0.33569336
34158,0.2746582
34159,0.2746582
34160,0.4272461
34161,0.30517578
34162,0.21362305
34163,0.30517578
34164,0.33569336
34165,0.30517578
34166,0.30517578
34167,0.2746582
34168,0.18310547
34169,0.2746582
34170,0.30517578
34171,0.5187988
34172,0.30517578
34173,0.30517578
34174,0.2746582
34175,0.48828125
34176,0.2746582
34177,0.45776367
34178,0.18310547
34179,0.30517578
34180,0.33569336
34181,0.21362305
34182,0.4272461
34183,0.33569336
34184,0.5187988
34185,0.2746582
34186,0.18310547
34187,0.39672852
34188,0.2746582
34189,0.48828125
34190,0.30517578
34191,0.33569336
34192,-0.091552734
34193,0.33569336
34194,0.33569336
34195,0.33569336
34196,0.5187988
34197,0.24414062
34198,0.30517578
34199,0.30517578
34200,0.33569336
34201,0.24414062
34202,0.2746582
34203,0.36621094
34204,0.33569336
34205,0.2746582
34206,0.33569336
34207,0.39672852
34208,0.24414062
34209,0.33569336
34210,0.30517578
34211,0.2746582
34212,0.2746582
34213,0.39672852
34214,0.4272461
34215,0.30517578
34216,0.2746582
34217,0.24414062
34218,0.36621094
34219,0.30517578
34220,0.39672852
34221,0.45776367
34222,0.30517578
34223,0.30517578
34224,0.33569336
34225,0.2746582
34226,0.30517578
34227,0.36621094
34228,0.21362305
34229,0.33569336
34230,0.24414062
34231,0.39672852
34232,0.2746582
34233,0.36621094
34234,0.15258789
34235,0.45776367
34236,0.2746582
34237,0.30517578
34238,0.33569336
34239,0.33569336
34240,-0.091552734
34241,0.30517578
34242,0.15258789
34243,0.30517578
34244,0.21362305
34245,0.30517578
34246,0.45776367
34247,0.2746582
34248,0.061035156
34249,0.36621094
34250,0.36621094
34251,0.12207031
34252,0.30517578
34253,0.30517578
34254,0.30517578
34255,0.33569336
34256,0.18310547
34257,0.2746582
34258,0.30517578
34259,0.2746582
34260,0.36621094
34261,0.33569336
34262,0.24414062
34263,0.30517578
34264,0.18310547
34265,0.36621094
34266,0.5187988
34267,0.33569336
34268,0.39672852
34269,0.2746582
34270,0.2746582
34271,0.48828125
34272,0.30517578
34273,0.33569336
34274,0.4272461
34275,0.061035156
34276,0.4272461
34277,0.4272461
34278,0.24414062
34279,0.30517578
34280,0.30517578
34281,0.2746582
34282,0.2746582
34283,0.30517578
34284,0.15258789
34285,0.30517578
34286,0.5493164
34287,0.33569336
34288,0.33569336
34289,0.36621094
34290,0.24414062
34291,0.21362305
34292,0.18310547
34293,0.30517578
34294,0.33569336
34295,0.45776367
34296,0.061035156
34297,0.24414062
34298,0.30517578
34299,0.2746582
34300,0.48828125
34301,0.24414062
34302,0.30517578
34303,0.30517578
34304,0.24414062
34305,0.2746582
34306,0.30517578
34307,0.30517578
34308,0.33569336
34309,0.45776367
34310,0.2746582
34311,0.18310547
34312,0.15258789
34313,0.30517578
34314,0.33569336
34315,0.48828125
34316,0.2746582
34317,0.39672852
34318,0.30517578
34319,0.33569336
34320,0.33569336
34321,0.21362305
34322,0.45776367
34323,0.30517578
34324,0.18310547
34325,0.2746582
34326,0.33569336
34327,0.21362305
34328,0.33569336
34329,0.39672852
34330,0.2746582
34331,0.33569336
34332,0.39672852
34333,0.18310547
34334,0.33569336
34335,0.30517578
34336,0.33569336
34337,0.33569336
34338,0.45776367
34339,0.5187988
34340,0.33569336
34341,0.2746582
34342,0.30517578
34343,0.39672852
34344,0.30517578
34345,0.24414062
34346,0.24414062
34347,0.33569336
34348,0.30517578
34349,0.18310547
34350,0.21362305
34351,0.30517578
34352,0.24414062
34353,0.4272461
34354,0.30517578
34355,0.36621094
34356,0.30517578
34357,0.36621094
34358,0.39672852
34359,0.45776367
34360,0.30517578
34361,0.061035156
34362,0.33569336
34363,-0.091552734
34364,0.33569336
34365,-0.061035156
34366,0.24414062
34367,0.33569336
34368,0.30517578
34369,0.30517578
34370,0.5187988
34371,0.30517578
34372,0.33569336
34373,0.30517578
34374,0.30517578
34375,0.2746582
34376,0.36621094
34377,0.30517578
34378,0.33569336
34379,0.39672852
34380,0.21362305
34381,0.39672852
34382,0.30517578
34383,0.33569336
34384,0.30517578
34385,0.33569336
34386,0.33569336
34387,0.24414062
34388,0.2746582
34389,0.36621094
34390,0.36621094
34391,0.2746582
34392,0.30517578
34393,0.30517578
34394,0.18310547
34395,0.30517578
34396,0.30517578
34397,0.30517578
34398,0.36621094
34399,0.4272461
34400,0.2746582
34401,0.36621094
34402,0.2746582
34403,0.39672852
34404,0.30517578
34405,0.39672852
34406,0.33569336
34407,0.30517578
34408,0.21362305
34409,0.33569336
34410,0.36621094
34411,0.30517578
34412,0.33569336
34413,0.33569336
34414,0.21362305
34415,0.33569336
34416,0.24414062
34417,0.2746582
34418,0.30517578
34419,0.33569336
34420,0.5493164
34421,0.30517578
34422,0.15258789
34423,0.36621094
34424,0.33569336
34425,0.30517578
34426,0.2746582
34427,0.33569336
34428,0.48828125
34429,0.30517578
34430,0.18310547
34431,0.24414062
34432,0.36621094
34433,0.4272461
34434,0.061035156
34435,0.18310547
34436,0.36621094
34437,0.30517578
34438,0.33569336
34439,0.30517578
34440,0.21362305
34441,0.30517578
34442,0.36621094
34443,0.30517578
34444,0.33569336
34445,0.36621094
34446,0.39672852
34447,0.30517578
34448,0.061035156
34449,0.30517578
34450,0.33569336
34451,0.5187988
34452,0.33569336
34453,0.33569336
34454,0.30517578
34455,0.30517578
34456,0.18310547
34457,0.2746582
34458,0.33569336
34459,0.30517578
34460,0.4272461
34461,0.36621094
34462,0.2746582
34463,0.36621094
34464,0.24414062
34465,0.30517578
34466,0.33569336
34467,0.2746582
34468,0.33569336
34469,0.30517578
34470,0.33569336
34471,0.091552734
34472,0.36621094
34473,0.36621094
34474,0.2746582
34475,0.30517578
34476,0.15258789
34477,0.21362305
34478,0.30517578
34479,0.33569336
34480,0.24414062
34481,0.30517578
34482,0.30517578
34483,0.2746582
34484,0.12207031
34485,0.30517578
34486,0.21362305
34487,0.30517578
34488,0.30517578
34489,0.48828125
34490,0.33569336
34491,0.36621094
34492,0.39672852
34493,0.15258789
34494,0.30517578
34495,0.36621094
34496,0.30517578
34497,0.33569336
34498,0.12207031
34499,0.45776367
34500,0.33569336
34501,0.45776367
34502,0.33569336
34503,0.30517578
34504,0.2746582
34505,0.2746582
34506,0.30517578
34507,0.33569336
34508,0.2746582
34509,0.091552734
34510,0.2746582
34511,0.2746582
34512,0.12207031
34513,0.30517578
34514,0.2746582
34515,0.24414062
34516,0.15258789
34517,0.24414062
34518,0.5493164
34519,0.30517578
34520,0.36621094
34521,0.39672852
34522,0.30517578
34523,0.36621094
34524,0.33569336
34525,0.30517578
34526,0.30517578
34527,0.18310547
34528,0.30517578
34529,0.45776367
34530,0.15258789
34531,0.24414062
34532,0.30517578
34533,0.2746582
34534,0.18310547
34535,0.33569336
34536,0.30517578
34537,0.36621094
34538,0.33569336
34539,0.36621094
34540,0.30517578
34541,0.39672852
34542,0.30517578
34543,0.36621094
34544,0.2746582
34545,0.2746582
34546,0.33569336
34547,0.4272461
34548,0.33569336
34549,0.2746582
34550,0.36621094
34551,0.30517578
34552,0.2746582
34553,0.4272461
34554,0.5187988
34555,0.24414062
34556,0.30517578
34557,0.36621094
34558,0.30517578
34559,0.30517578
34560,0.15258789
34561,0.2746582
34562,0.36621094
34563,0.30517578
34564,0.30517578
34565,0.2746582
34566,0.18310547
34567,0.30517578
34568,0.36621094
34569,0.33569336
34570,0.2746582
34571,0.61035156
34572,0.24414062
34573,0.33569336
34574,0.2746582
34575,0.36621094
34576,0.39672852
34577,0.12207031
34578,0.4272461
34579,0.24414062
34580,0.30517578
34581,0.24414062
34582,0.45776367
34583,0.30517578
34584,0.4272461
34585,0.30517578
34586,0.33569336
34587,0.21362305
34588,0.33569336
34589,0.091552734
34590,0.2746582
34591,0.2746582
34592,0.15258789
34593,0.2746582
34594,0.2746582
34595,0.33569336
34596,0.4272461
34597,0.36621094
34598,0.5187988
34599,0.24414062
34600,0.33569336
34601,0.18310547
34602,0.30517578
34603,0.2746582
34604,0.2746582
34605,0.18310547
34606,0.24414062
34607,0.36621094
34608,0.30517578
34609,0.2746582
34610,0.45776367
34611,0.33569336
34612,0.2746582
34613,0.24414062
34614,0.24414062
34615,0.2746582
34616,0.30517578
34617,0.2746582
34618,0.39672852
34619,0.061035156
34620,0.24414062
34621,0.4272461
34622,0.30517578
34623,0.24414062
34624,0.30517578
34625,0.21362305
34626,0.33569336
34627,0.091552734
34628,0.24414062
34629,0.2746582
34630,0.21362305
34631,0.33569336
34632,0.30517578
34633,0.61035156
34634,0.21362305
34635,0.33569336
34636,0.33569336
34637,0.33569336
34638,0.18310547
34639,0.61035156
34640,0.30517578
34641,0.30517578
34642,0.24414062
34643,0.4272461
34644,0.30517578
34645,0.39672852
34646,0.2746582
34647,0.39672852
34648,0.24414062
34649,0.30517578
34650,0.33569336
34651,0.36621094
34652,0.2746582
34653,0.33569336
34654,0.12207031
34655,0.33569336
34656,0.33569336
34657,0.33569336
34658,0.30517578
34659,0.33569336
34660,0.4272461
34661,0.36621094
34662,0.24414062
34663,0.39672852
34664,0.33569336
34665,0.45776367
34666,0.30517578
34667,0.5187988
34668,0.4272461
34669,0.30517578
34670,0.15258789
34671,0.30517578
34672,0.33569336
34673,0.33569336
34674,0.15258789
34675,0.2746582
34676,0.30517578
34677,0.2746582
34678,0.33569336
34679,0.33569336
34680,0.30517578
34681,0.48828125
34682,0.33569336
34683,0.18310547
34684,0.24414062
34685,0.33569336
34686,0.39672852
34687,0.30517578
34688,0.18310547
34689,0.2746582
34690,0.30517578
34691,0.24414062
34692,0.4272461
34693,0.33569336
34694,0.30517578
34695,0.33569336
34696,0.24414062
34697,0.21362305
34698,0.48828125
34699,0.2746582
34700,0.30517578
34701,0.21362305
34702,0.30517578
34703,0.30517578
34704,0.4272461
34705,0.36621094
34706,0.2746582
34707,0.21362305
34708,0.30517578
34709,0.061035156
34710,0.21362305
34711,0.30517578
34712,0.33569336
34713,0.24414062
34714,0.30517578
34715,0.36621094
34716,0.30517578
34717,0.36621094
34718,0.36621094
34719,0.18310547
34720,0.2746582
34721,0.45776367
34722,0.33569336
34723,0.30517578
34724,0.33569336
34725,0.24414062
34726,0.33569336
34727,0.061035156
34728,0.33569336
34729,0.24414062
34730,-0.091552734
34731,0.30517578
34732,0.30517578
34733,0.4272461
34734,0.39672852
34735,0.30517578
34736,0.33569336
34737,0.30517578
34738,0.30517578
34739,0.33569336
34740,0.18310547
34741,0.30517578
34742,0.36621094
34743,0.33569336
34744,0.24414062
34745,0.36621094
34746,0.2746582
34747,0.30517578
34748,0.4272461
34749,0.33569336
34750,0.39672852
34751,0.21362305
34752,0.33569336
34753,0.30517578
34754,0.18310547
34755,0.5187988
34756,0.33569336
34757,0.33569336
34758,0.2746582
34759,0.30517578
34760,0.061035156
34761,0.33569336
34762,0.18310547
34763,0.33569336
34764,0.36621094
34765,0.2746582
34766,0.30517578
34767,0.30517578
34768,0.33569336
34769,0.091552734
34770,0.39672852
34771,0.33569336
34772,0.48828125
34773,0.4272461
34774,0.33569336
34775,0.30517578
34776,0.2746582
34777,0.2746582
34778,0.2746582
34779,0.24414062
34780,0.36621094
34781,0.4272461
34782,0.33569336
34783,0.21362305
34784,0.30517578
34785,0.15258789
34786,0.24414062
34787,0.5187988
34788,0.30517578
34789,0.30517578
34790,0.30517578
34791,0.2746582
34792,0.30517578
34793,0.33569336
34794,0.21362305
34795,0.15258789
34796,0.24414062
34797,0.24414062
34798,0.30517578
34799,0.21362305
34800,0.15258789
34801,0.30517578
34802,0.30517578
34803,0.33569336
34804,0.36621094
34805,0.30517578
34806,0.36621094
34807,0.30517578
34808,0.12207031
34809,0.30517578
34810,0.30517578
34811,0.33569336
34812,0.33569336
34813,0.30517578
34814,0.2746582
34815,0.30517578
34816,-0.061035156
34817,0.15258789
34818,0.30517578
34819,0.2746582
34820,0.36621094
34821,0.36621094
34822,0.061035156
34823,0.2746582
34824,-0.15258789
34825,0.24414062
34826,0.61035156
