,Shutter (mV)
32545,17.089844
32546,17.089844
32547,16.784668
32548,17.089844
32549,17.089844
32550,17.39502
32551,16.784668
32552,16.479492
32553,17.39502
32554,17.089844
32555,16.479492
32556,16.174316
32557,17.089844
32558,15.869141
32559,16.784668
32560,17.700195
32561,17.39502
32562,16.784668
32563,16.784668
32564,16.784668
32565,17.39502
32566,16.784668
32567,16.784668
32568,17.39502
32569,17.089844
32570,17.39502
32571,17.39502
32572,16.784668
32573,16.479492
32574,16.479492
32575,16.479492
32576,16.784668
32577,16.784668
32578,16.479492
32579,15.869141
32580,16.784668
32581,16.784668
32582,16.479492
32583,16.479492
32584,17.39502
32585,17.089844
32586,17.089844
32587,16.174316
32588,16.784668
32589,16.479492
32590,16.479492
32591,17.089844
32592,16.784668
32593,16.784668
32594,16.784668
32595,17.39502
32596,17.39502
32597,17.39502
32598,16.784668
32599,16.784668
32600,16.784668
32601,16.784668
32602,17.700195
32603,16.784668
32604,16.784668
32605,16.174316
32606,16.784668
32607,17.089844
32608,17.700195
32609,17.089844
32610,16.479492
32611,17.089844
32612,16.479492
32613,17.39502
32614,17.089844
32615,16.479492
32616,16.479492
32617,17.089844
32618,17.39502
32619,17.700195
32620,17.089844
32621,17.39502
32622,16.784668
32623,16.174316
32624,16.784668
32625,17.089844
32626,17.39502
32627,16.784668
32628,17.39502
32629,16.174316
32630,16.479492
32631,17.089844
32632,17.39502
32633,16.784668
32634,17.700195
32635,17.089844
32636,16.174316
32637,16.784668
32638,17.089844
32639,17.089844
32640,16.784668
32641,16.479492
32642,17.089844
32643,16.479492
32644,17.089844
32645,16.479492
32646,17.39502
32647,17.39502
32648,16.784668
32649,16.784668
32650,16.479492
32651,16.479492
32652,17.39502
32653,17.700195
32654,17.089844
32655,17.39502
32656,16.174316
32657,17.089844
32658,17.39502
32659,15.563965
32660,16.784668
32661,16.479492
32662,16.784668
32663,16.784668
32664,17.089844
32665,17.39502
32666,17.089844
32667,16.784668
32668,16.784668
32669,17.089844
32670,17.39502
32671,16.784668
32672,16.784668
32673,16.174316
32674,17.089844
32675,16.784668
32676,16.784668
32677,16.784668
32678,17.089844
32679,16.479492
32680,17.089844
32681,16.784668
32682,17.700195
32683,17.089844
32684,16.784668
32685,16.479492
32686,16.479492
32687,16.784668
32688,17.39502
32689,16.479492
32690,16.174316
32691,16.784668
32692,16.784668
32693,16.479492
32694,16.479492
32695,16.784668
32696,17.089844
32697,16.174316
32698,17.089844
32699,17.700195
32700,16.784668
32701,17.39502
32702,17.39502
32703,18.005371
32704,17.089844
32705,17.39502
32706,17.089844
32707,17.089844
32708,17.39502
32709,17.089844
32710,16.479492
32711,16.784668
32712,17.39502
32713,17.39502
32714,17.089844
32715,17.089844
32716,18.005371
32717,17.089844
32718,16.174316
32719,16.479492
32720,16.784668
32721,16.784668
32722,16.479492
32723,16.479492
32724,17.39502
32725,17.089844
32726,17.089844
32727,17.089844
32728,16.479492
32729,16.479492
32730,17.39502
32731,16.784668
32732,16.479492
32733,17.089844
32734,17.089844
32735,16.479492
32736,16.784668
32737,16.479492
32738,16.784668
32739,17.700195
32740,16.784668
32741,17.700195
32742,17.39502
32743,16.784668
32744,17.700195
32745,16.479492
32746,17.089844
32747,16.479492
32748,17.39502
32749,16.784668
32750,16.479492
32751,16.479492
32752,17.39502
32753,16.174316
32754,16.479492
32755,17.39502
32756,17.39502
32757,17.089844
32758,16.784668
32759,16.784668
32760,17.39502
32761,17.089844
32762,17.39502
32763,16.784668
32764,16.784668
32765,17.39502
32766,17.089844
32767,17.39502
32768,16.479492
32769,16.784668
32770,16.784668
32771,17.39502
32772,17.39502
32773,16.784668
32774,16.479492
32775,17.089844
32776,16.479492
32777,17.089844
32778,16.784668
32779,16.784668
32780,18.005371
32781,16.784668
32782,17.089844
32783,17.39502
32784,17.089844
32785,16.784668
32786,17.089844
32787,16.784668
32788,17.39502
32789,17.700195
32790,16.784668
32791,16.784668
32792,16.784668
32793,16.479492
32794,17.089844
32795,17.700195
32796,17.089844
32797,17.089844
32798,18.005371
32799,16.784668
32800,16.479492
32801,17.089844
32802,17.700195
32803,17.39502
32804,16.784668
32805,16.784668
32806,17.39502
32807,16.784668
32808,17.089844
32809,15.869141
32810,16.174316
32811,17.089844
32812,17.39502
32813,17.39502
32814,16.479492
32815,16.174316
32816,16.784668
32817,16.479492
32818,17.089844
32819,17.089844
32820,16.784668
32821,16.479492
32822,16.479492
32823,15.869141
32824,17.39502
32825,17.089844
32826,17.700195
32827,16.784668
32828,17.700195
32829,16.784668
32830,17.39502
32831,17.089844
32832,16.479492
32833,18.005371
32834,17.39502
32835,17.089844
32836,17.39502
32837,17.39502
32838,17.39502
32839,16.784668
32840,16.784668
32841,16.174316
32842,17.089844
32843,17.39502
32844,18.005371
32845,17.39502
32846,15.869141
32847,16.479492
32848,16.784668
32849,17.700195
32850,17.089844
32851,16.479492
32852,17.089844
32853,17.39502
32854,16.784668
32855,17.089844
32856,16.174316
32857,17.700195
32858,17.39502
32859,16.479492
32860,16.479492
32861,17.089844
32862,17.700195
32863,16.784668
32864,16.784668
32865,16.479492
32866,16.784668
32867,16.784668
32868,16.784668
32869,17.39502
32870,16.174316
32871,16.479492
32872,17.089844
32873,18.005371
32874,17.700195
32875,17.700195
32876,17.089844
32877,16.479492
32878,17.089844
32879,16.784668
32880,17.39502
32881,17.39502
32882,17.089844
32883,16.784668
32884,17.089844
32885,18.005371
32886,17.700195
32887,16.479492
32888,16.784668
32889,17.39502
32890,17.39502
32891,17.089844
32892,16.174316
32893,17.089844
32894,16.784668
32895,16.784668
32896,15.869141
32897,16.784668
32898,16.784668
32899,17.089844
32900,17.700195
32901,16.479492
32902,16.174316
32903,17.089844
32904,17.089844
32905,16.479492
32906,15.563965
32907,16.784668
32908,17.700195
32909,16.479492
32910,17.089844
32911,17.39502
32912,17.089844
32913,16.479492
32914,16.784668
32915,16.174316
32916,17.089844
32917,17.089844
32918,17.089844
32919,18.005371
32920,17.089844
32921,16.479492
32922,17.39502
32923,16.174316
32924,17.39502
32925,17.089844
32926,16.784668
32927,16.174316
32928,16.784668
32929,16.784668
32930,17.39502
32931,16.479492
32932,17.089844
32933,16.479492
32934,17.089844
32935,16.479492
32936,17.700195
32937,16.174316
32938,16.479492
32939,16.784668
32940,15.869141
32941,17.39502
32942,17.700195
32943,17.39502
32944,17.39502
32945,16.479492
32946,16.174316
32947,16.784668
32948,17.39502
32949,17.089844
32950,16.479492
32951,17.089844
32952,15.869141
32953,17.089844
32954,16.479492
32955,16.784668
32956,16.784668
32957,16.784668
32958,17.089844
32959,16.479492
32960,17.089844
32961,18.310547
32962,17.700195
32963,16.784668
32964,16.174316
32965,17.089844
32966,17.39502
32967,18.920898
32968,17.39502
32969,16.174316
32970,17.39502
32971,17.089844
32972,17.700195
32973,17.089844
32974,16.784668
32975,17.39502
32976,16.479492
32977,16.784668
32978,16.784668
32979,16.784668
32980,17.700195
32981,16.479492
32982,16.784668
32983,17.089844
32984,17.39502
32985,16.174316
32986,17.089844
32987,17.39502
32988,16.479492
32989,18.310547
32990,17.39502
32991,16.479492
32992,17.089844
32993,17.089844
32994,17.39502
32995,16.174316
32996,17.089844
32997,17.39502
32998,16.784668
32999,17.39502
33000,17.39502
33001,16.784668
33002,16.174316
33003,17.39502
33004,17.089844
33005,16.479492
33006,17.39502
33007,17.700195
33008,16.479492
33009,16.174316
33010,16.479492
33011,17.089844
33012,17.700195
33013,17.089844
33014,17.089844
33015,16.784668
33016,17.089844
33017,17.089844
33018,17.39502
33019,16.479492
33020,16.784668
33021,16.784668
33022,16.784668
33023,16.479492
33024,16.479492
33025,16.784668
33026,17.089844
33027,16.784668
33028,17.089844
33029,17.39502
33030,16.784668
33031,17.39502
33032,17.700195
33033,17.700195
33034,17.39502
33035,17.700195
33036,17.700195
33037,16.174316
33038,16.479492
33039,16.784668
33040,16.479492
33041,17.089844
33042,16.479492
33043,15.869141
33044,16.479492
33045,16.784668
33046,16.479492
33047,17.39502
33048,16.784668
33049,16.784668
33050,17.089844
33051,15.563965
33052,17.089844
33053,17.700195
33054,17.089844
33055,17.39502
33056,16.479492
33057,16.479492
33058,17.39502
33059,16.174316
33060,17.089844
33061,16.784668
33062,16.784668
33063,17.089844
33064,16.784668
33065,16.479492
33066,16.174316
33067,17.089844
33068,17.089844
33069,17.39502
33070,17.700195
33071,17.700195
33072,17.089844
33073,16.479492
33074,17.39502
33075,17.39502
33076,16.174316
33077,17.089844
33078,17.089844
33079,16.784668
33080,17.089844
33081,17.39502
33082,16.784668
33083,17.089844
33084,17.089844
33085,17.089844
33086,16.784668
33087,16.784668
33088,16.174316
33089,17.089844
33090,17.089844
33091,16.174316
33092,17.089844
33093,16.479492
33094,17.39502
33095,17.089844
33096,17.39502
33097,16.784668
33098,16.479492
33099,17.089844
33100,17.089844
33101,16.174316
33102,16.479492
33103,17.700195
33104,17.089844
33105,17.089844
33106,17.089844
33107,16.479492
33108,17.700195
33109,17.089844
33110,16.784668
33111,16.784668
33112,16.784668
33113,16.784668
33114,17.39502
33115,16.479492
33116,17.39502
33117,17.089844
33118,17.39502
33119,17.089844
33120,17.39502
33121,16.479492
33122,15.258789
33123,17.39502
33124,16.479492
33125,17.700195
33126,16.174316
33127,16.479492
33128,16.784668
33129,16.479492
33130,16.784668
33131,16.784668
33132,16.174316
33133,17.089844
33134,17.089844
33135,17.700195
33136,17.700195
33137,17.089844
33138,16.174316
33139,16.174316
33140,16.784668
33141,17.089844
33142,16.784668
33143,16.784668
33144,17.089844
33145,17.39502
33146,16.784668
33147,15.563965
33148,17.089844
33149,17.39502
33150,16.784668
33151,16.784668
33152,16.174316
33153,17.089844
33154,17.39502
33155,16.479492
33156,16.174316
33157,16.479492
33158,16.784668
33159,17.39502
33160,16.479492
33161,17.089844
33162,16.479492
33163,16.784668
33164,16.479492
33165,17.089844
33166,17.700195
33167,16.784668
33168,16.479492
33169,16.479492
33170,17.700195
33171,16.784668
33172,17.089844
33173,16.784668
33174,15.563965
33175,15.869141
33176,17.089844
33177,17.700195
33178,17.39502
33179,15.869141
33180,16.174316
33181,16.784668
33182,17.089844
33183,17.39502
33184,17.089844
33185,17.39502
33186,16.784668
33187,16.174316
33188,16.479492
33189,16.784668
33190,17.700195
33191,17.089844
33192,17.700195
33193,16.479492
33194,16.784668
33195,16.479492
33196,16.784668
33197,16.174316
33198,16.784668
33199,17.39502
33200,16.784668
33201,17.089844
33202,16.784668
33203,16.784668
33204,17.089844
33205,17.39502
33206,17.39502
33207,16.784668
33208,16.479492
33209,16.784668
33210,16.784668
33211,15.258789
33212,17.089844
33213,16.784668
33214,16.784668
33215,17.700195
33216,17.39502
33217,17.089844
33218,17.39502
33219,16.174316
33220,17.39502
33221,17.089844
33222,17.700195
33223,17.089844
33224,16.479492
33225,16.174316
33226,17.089844
33227,17.39502
33228,16.479492
33229,16.479492
33230,17.089844
33231,16.784668
33232,16.784668
33233,16.479492
33234,17.089844
33235,18.005371
33236,16.784668
33237,15.563965
33238,16.784668
33239,17.39502
33240,18.005371
33241,17.089844
33242,16.479492
33243,16.479492
33244,17.39502
33245,17.700195
33246,16.479492
33247,16.174316
33248,17.700195
33249,17.089844
33250,16.479492
33251,16.784668
33252,16.784668
33253,16.784668
33254,17.700195
33255,17.089844
33256,16.479492
33257,17.089844
33258,17.089844
33259,17.39502
33260,16.784668
33261,16.479492
33262,17.089844
33263,16.479492
33264,17.089844
33265,16.784668
33266,17.089844
33267,17.089844
33268,16.784668
33269,16.479492
33270,16.479492
33271,17.39502
33272,17.39502
33273,16.479492
33274,16.784668
33275,15.869141
33276,17.089844
33277,16.784668
33278,17.089844
33279,16.479492
33280,16.784668
33281,17.089844
33282,17.39502
33283,17.089844
33284,17.089844
33285,16.479492
33286,16.784668
33287,16.479492
33288,17.089844
33289,18.005371
33290,17.700195
33291,16.784668
33292,15.869141
33293,17.39502
33294,17.089844
33295,16.479492
33296,16.784668
33297,15.869141
33298,16.784668
33299,17.089844
33300,16.174316
33301,16.174316
33302,16.479492
33303,16.784668
33304,16.479492
33305,17.089844
33306,15.869141
33307,17.39502
33308,17.700195
33309,17.089844
33310,17.700195
33311,16.784668
33312,16.784668
33313,17.089844
33314,16.174316
33315,17.39502
33316,17.700195
33317,16.784668
33318,16.784668
33319,16.784668
33320,17.089844
33321,17.089844
33322,17.089844
33323,17.39502
33324,16.174316
33325,16.784668
33326,16.784668
33327,16.479492
33328,17.089844
33329,17.089844
33330,17.089844
33331,16.784668
33332,16.784668
33333,16.479492
33334,16.479492
33335,17.39502
33336,18.005371
33337,16.479492
33338,16.174316
33339,16.479492
33340,17.39502
33341,16.784668
33342,17.39502
33343,15.869141
33344,16.784668
33345,17.39502
33346,16.174316
33347,17.089844
33348,17.39502
33349,16.479492
33350,16.784668
33351,16.174316
33352,17.089844
33353,17.089844
33354,16.479492
33355,17.089844
33356,16.784668
33357,16.784668
33358,17.089844
33359,16.784668
33360,16.784668
33361,17.089844
33362,16.784668
33363,16.479492
33364,16.784668
33365,17.700195
33366,16.784668
33367,17.089844
33368,17.39502
33369,16.784668
33370,16.479492
33371,16.784668
33372,17.700195
33373,17.39502
33374,16.174316
33375,16.174316
33376,18.005371
33377,17.089844
33378,16.174316
33379,16.784668
33380,16.784668
33381,16.784668
33382,17.089844
33383,17.089844
33384,18.005371
33385,17.39502
33386,16.784668
33387,16.784668
33388,16.784668
33389,17.39502
33390,17.089844
33391,16.784668
33392,17.089844
33393,17.089844
33394,17.089844
33395,17.39502
33396,17.089844
33397,16.784668
33398,17.089844
33399,16.479492
33400,17.39502
33401,17.089844
33402,17.39502
33403,16.784668
33404,16.784668
33405,16.784668
33406,17.39502
33407,17.089844
33408,18.005371
33409,17.089844
33410,17.089844
33411,16.784668
33412,17.089844
33413,17.089844
33414,17.089844
33415,17.089844
33416,16.479492
33417,16.784668
33418,17.39502
33419,16.784668
33420,16.174316
33421,16.784668
33422,17.39502
33423,17.089844
33424,16.479492
33425,17.089844
33426,17.39502
33427,17.089844
33428,16.784668
33429,16.784668
33430,16.479492
33431,17.089844
33432,17.39502
33433,16.479492
33434,17.089844
33435,17.39502
33436,17.089844
33437,16.479492
33438,17.39502
33439,17.089844
33440,16.479492
33441,16.174316
33442,16.784668
33443,16.784668
33444,17.089844
33445,16.479492
33446,16.784668
33447,17.089844
33448,17.089844
33449,15.869141
33450,17.39502
33451,16.784668
33452,16.784668
33453,17.089844
33454,16.784668
33455,17.089844
33456,17.089844
33457,17.089844
33458,17.089844
33459,17.089844
33460,17.089844
33461,16.479492
33462,17.39502
33463,17.39502
33464,17.089844
33465,16.784668
33466,16.479492
33467,17.39502
33468,17.089844
33469,17.700195
